NDNNOAAD_01314-MONOMER	NDNNOAAD_01314		Serine acetyltransferase	
NDNNOAAD_00538-MONOMER	NDNNOAAD_00538		PTS system fructose-specific EIIABC component	
NDNNOAAD_01315-MONOMER	NDNNOAAD_01315		Cysteine--tRNA ligase	
NDNNOAAD_00539-MONOMER	NDNNOAAD_00539		Glutathione reductase	
NDNNOAAD_01316-MONOMER	NDNNOAAD_01316		Mini-ribonuclease 3	
NDNNOAAD_00540-MONOMER	NDNNOAAD_00540		Folylpolyglutamate synthase	
NDNNOAAD_01317-MONOMER	NDNNOAAD_01317		Putative TrmH family tRNA/rRNA methyltransferase	
NDNNOAAD_00541-MONOMER	NDNNOAAD_00541		Cysteine desulfurase IscS	
NDNNOAAD_01318-MONOMER	NDNNOAAD_01318		hypothetical protein	
NDNNOAAD_00542-MONOMER	NDNNOAAD_00542		putative tRNA sulfurtransferase	
NDNNOAAD_01319-MONOMER	NDNNOAAD_01319		Fatty acid-binding protein	
NDNNOAAD_00543-MONOMER	NDNNOAAD_00543		Glycosyltransferase Gtf1	
NDNNOAAD_01320-MONOMER	NDNNOAAD_01320		hypothetical protein	
NDNNOAAD_00544-MONOMER	NDNNOAAD_00544		Glycosyltransferase-stabilizing protein Gtf2	
NDNNOAAD_01321-MONOMER	NDNNOAAD_01321		hypothetical protein	
NDNNOAAD_01322-MONOMER	NDNNOAAD_01322		putative 2-dehydropantoate 2-reductase	
NDNNOAAD_01323-MONOMER	NDNNOAAD_01323		50S ribosomal protein L13	
NDNNOAAD_00510-MONOMER	NDNNOAAD_00510		hypothetical protein	
NDNNOAAD_00511-MONOMER	NDNNOAAD_00511		Conserved virulence factor B	
NDNNOAAD_00512-MONOMER	NDNNOAAD_00512		Ribosome-recycling factor	
NDNNOAAD_00513-MONOMER	NDNNOAAD_00513		Uridylate kinase	
NDNNOAAD_00514-MONOMER	NDNNOAAD_00514		putative sensor histidine kinase TcrY	
NDNNOAAD_00515-MONOMER	NDNNOAAD_00515		hypothetical protein	
NDNNOAAD_00516-MONOMER	NDNNOAAD_00516		putative ABC transporter ATP-binding protein	
NDNNOAAD_00517-MONOMER	NDNNOAAD_00517		putative ABC transporter ATP-binding protein	
NDNNOAAD_00518-MONOMER	NDNNOAAD_00518		hypothetical protein	
NDNNOAAD_00519-MONOMER	NDNNOAAD_00519		Peptide deformylase	
NDNNOAAD_00520-MONOMER	NDNNOAAD_00520		NADP-specific glutamate dehydrogenase	
NDNNOAAD_00521-MONOMER	NDNNOAAD_00521		Trifunctional NAD biosynthesis/regulator protein NadR	
NDNNOAAD_00522-MONOMER	NDNNOAAD_00522		Bifunctional NMN adenylyltransferase/Nudix hydrolase	
NDNNOAAD_00523-MONOMER	NDNNOAAD_00523		hypothetical protein	
NDNNOAAD_00524-MONOMER	NDNNOAAD_00524		Energy-dependent translational throttle protein EttA	
NDNNOAAD_00525-MONOMER	NDNNOAAD_00525		CCA-adding enzyme	
NDNNOAAD_01270-MONOMER	NDNNOAAD_01270		hypothetical protein	
NDNNOAAD_00526-MONOMER	NDNNOAAD_00526		4-hydroxy-tetrahydrodipicolinate reductase	
NDNNOAAD_01271-MONOMER	NDNNOAAD_01271		hypothetical protein	
NDNNOAAD_00527-MONOMER	NDNNOAAD_00527		DegV domain-containing protein	
NDNNOAAD_01272-MONOMER	NDNNOAAD_01272		hypothetical protein	
NDNNOAAD_00528-MONOMER	NDNNOAAD_00528		hypothetical protein	
NDNNOAAD_01273-MONOMER	NDNNOAAD_01273		hypothetical protein	
NDNNOAAD_00529-MONOMER	NDNNOAAD_00529		hypothetical protein	
NDNNOAAD_01274-MONOMER	NDNNOAAD_01274		hypothetical protein	
NDNNOAAD_00530-MONOMER	NDNNOAAD_00530		Spermidine N(1)-acetyltransferase	
NDNNOAAD_01275-MONOMER	NDNNOAAD_01275		hypothetical protein	
NDNNOAAD_00531-MONOMER	NDNNOAAD_00531		50S ribosomal protein L27	
NDNNOAAD_01276-MONOMER	NDNNOAAD_01276		hypothetical protein	
NDNNOAAD_00532-MONOMER	NDNNOAAD_00532		50S ribosomal protein L21	
NDNNOAAD_01277-MONOMER	NDNNOAAD_01277		Modification methylase FokI	
NDNNOAAD_00533-MONOMER	NDNNOAAD_00533		hypothetical protein	
NDNNOAAD_01278-MONOMER	NDNNOAAD_01278		hypothetical protein	
NDNNOAAD_00534-MONOMER	NDNNOAAD_00534		hypothetical protein	
NDNNOAAD_01279-MONOMER	NDNNOAAD_01279		hypothetical protein	
NDNNOAAD_01280-MONOMER	NDNNOAAD_01280		CRISPR-associated endonuclease Cas9 1	
NDNNOAAD_01281-MONOMER	NDNNOAAD_01281		CRISPR-associated endonuclease Cas1	
NDNNOAAD_01282-MONOMER	NDNNOAAD_01282		CRISPR-associated endoribonuclease Cas2	
NDNNOAAD_01283-MONOMER	NDNNOAAD_01283		hypothetical protein	
NDNNOAAD_01284-MONOMER	NDNNOAAD_01284		Putative two-component membrane permease complex subunit SMU_746c	
NDNNOAAD_01285-MONOMER	NDNNOAAD_01285		Putative two-component membrane permease complex subunit SMU_747c	
NDNNOAAD_01286-MONOMER	NDNNOAAD_01286		hypothetical protein	
NDNNOAAD_01287-MONOMER	NDNNOAAD_01287		30S ribosomal protein S1	
NDNNOAAD_01288-MONOMER	NDNNOAAD_01288		Protein SprT-like protein	
NDNNOAAD_01289-MONOMER	NDNNOAAD_01289		hypothetical protein	
NDNNOAAD_01290-MONOMER	NDNNOAAD_01290		HPr kinase/phosphorylase	
NDNNOAAD_01291-MONOMER	NDNNOAAD_01291		Prolipoprotein diacylglyceryl transferase	
NDNNOAAD_01292-MONOMER	NDNNOAAD_01292		hypothetical protein	
NDNNOAAD_01293-MONOMER	NDNNOAAD_01293		hypothetical protein	
NDNNOAAD_01294-MONOMER	NDNNOAAD_01294		hypothetical protein	
NDNNOAAD_01295-MONOMER	NDNNOAAD_01295		putative protease YdcP	
NDNNOAAD_01296-MONOMER	NDNNOAAD_01296		putative protease YdcP	
NDNNOAAD_01297-MONOMER	NDNNOAAD_01297		Biotin transporter BioY2	
NDNNOAAD_01298-MONOMER	NDNNOAAD_01298		hypothetical protein	
NDNNOAAD_01299-MONOMER	NDNNOAAD_01299		hypothetical protein	
NDNNOAAD_00497-MONOMER	NDNNOAAD_00497		hypothetical protein	
NDNNOAAD_00498-MONOMER	NDNNOAAD_00498		hypothetical protein	
NDNNOAAD_00499-MONOMER	NDNNOAAD_00499		UvrABC system protein B	
NDNNOAAD_00500-MONOMER	NDNNOAAD_00500		UvrABC system protein B	
NDNNOAAD_00501-MONOMER	NDNNOAAD_00501		Mycothiol acetyltransferase	
NDNNOAAD_00502-MONOMER	NDNNOAAD_00502		hypothetical protein	
NDNNOAAD_00503-MONOMER	NDNNOAAD_00503		hypothetical protein	
NDNNOAAD_00504-MONOMER	NDNNOAAD_00504		hypothetical protein	
NDNNOAAD_00505-MONOMER	NDNNOAAD_00505		hypothetical protein	
NDNNOAAD_00506-MONOMER	NDNNOAAD_00506		Cytidine deaminase	
NDNNOAAD_00507-MONOMER	NDNNOAAD_00507		Pantothenate precursors transporter PanS	
NDNNOAAD_00508-MONOMER	NDNNOAAD_00508		hypothetical protein	
NDNNOAAD_00509-MONOMER	NDNNOAAD_00509		hypothetical protein	
NDNNOAAD_01265-MONOMER	NDNNOAAD_01265		Purine nucleoside phosphorylase DeoD-type	
NDNNOAAD_01266-MONOMER	NDNNOAAD_01266		hypothetical protein	
NDNNOAAD_01267-MONOMER	NDNNOAAD_01267		Ribosomal large subunit pseudouridine synthase B	
NDNNOAAD_01268-MONOMER	NDNNOAAD_01268		putative hydrolase YxeP	
NDNNOAAD_01269-MONOMER	NDNNOAAD_01269		Alanine dehydrogenase 2	
NDNNOAAD_00487-MONOMER	NDNNOAAD_00487		hypothetical protein	
NDNNOAAD_00488-MONOMER	NDNNOAAD_00488		Alanine racemase	
NDNNOAAD_00489-MONOMER	NDNNOAAD_00489		Holo-[acyl-carrier-protein] synthase	
NDNNOAAD_00490-MONOMER	NDNNOAAD_00490		Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive	
NDNNOAAD_00491-MONOMER	NDNNOAAD_00491		Phospho-2-dehydro-3-deoxyheptonate aldolase, Trp-sensitive	
NDNNOAAD_00492-MONOMER	NDNNOAAD_00492		Protein translocase subunit SecA	
NDNNOAAD_00493-MONOMER	NDNNOAAD_00493		hypothetical protein	
NDNNOAAD_00494-MONOMER	NDNNOAAD_00494		Mannose-6-phosphate isomerase ManA	
NDNNOAAD_01251-MONOMER	NDNNOAAD_01251		Sensor histidine kinase LiaS	
NDNNOAAD_00495-MONOMER	NDNNOAAD_00495		Putative fructokinase	
NDNNOAAD_01252-MONOMER	NDNNOAAD_01252		Transcriptional regulatory protein LiaR	
NDNNOAAD_00496-MONOMER	NDNNOAAD_00496		PTS system beta-glucoside-specific EIIBCA component	
NDNNOAAD_01255-MONOMER	NDNNOAAD_01255		Ribosome maturation factor RimM	
NDNNOAAD_01256-MONOMER	NDNNOAAD_01256		tRNA (guanine-N(1)-)-methyltransferase	
NDNNOAAD_01257-MONOMER	NDNNOAAD_01257		Ferredoxin--NADP reductase 2	
NDNNOAAD_01258-MONOMER	NDNNOAAD_01258		DNA translocase FtsK	
NDNNOAAD_01259-MONOMER	NDNNOAAD_01259		Pullulanase	
NDNNOAAD_01260-MONOMER	NDNNOAAD_01260		Pullulanase	
NDNNOAAD_01261-MONOMER	NDNNOAAD_01261		Pullulanase	
NDNNOAAD_01262-MONOMER	NDNNOAAD_01262		Pullulanase	
NDNNOAAD_01263-MONOMER	NDNNOAAD_01263		hypothetical protein	
NDNNOAAD_01264-MONOMER	NDNNOAAD_01264		Glutathione biosynthesis bifunctional protein GshAB	
NDNNOAAD_00463-MONOMER	NDNNOAAD_00463		hypothetical protein	
NDNNOAAD_00464-MONOMER	NDNNOAAD_00464		hypothetical protein	
NDNNOAAD_00465-MONOMER	NDNNOAAD_00465		hypothetical protein	
NDNNOAAD_00466-MONOMER	NDNNOAAD_00466		Adenine DNA glycosylase	
NDNNOAAD_00467-MONOMER	NDNNOAAD_00467		hypothetical protein	
NDNNOAAD_00468-MONOMER	NDNNOAAD_00468		30S ribosomal protein S6	
NDNNOAAD_00469-MONOMER	NDNNOAAD_00469		Single-stranded DNA-binding protein	
NDNNOAAD_00470-MONOMER	NDNNOAAD_00470		30S ribosomal protein S18	
NDNNOAAD_00471-MONOMER	NDNNOAAD_00471		hypothetical protein	
NDNNOAAD_00472-MONOMER	NDNNOAAD_00472		hypothetical protein	
NDNNOAAD_01250-MONOMER	NDNNOAAD_01250		Chromosome partition protein Smc	
NDNNOAAD_00473-MONOMER	NDNNOAAD_00473		Cobalt/magnesium transport protein CorA	
NDNNOAAD_00474-MONOMER	NDNNOAAD_00474		UvrABC system protein A	
NDNNOAAD_00475-MONOMER	NDNNOAAD_00475		hypothetical protein	
NDNNOAAD_00476-MONOMER	NDNNOAAD_00476		hypothetical protein	
NDNNOAAD_00477-MONOMER	NDNNOAAD_00477		ABC transporter ATP-binding protein NatA	
NDNNOAAD_00478-MONOMER	NDNNOAAD_00478		hypothetical protein	
NDNNOAAD_00479-MONOMER	NDNNOAAD_00479		hypothetical protein	
NDNNOAAD_00480-MONOMER	NDNNOAAD_00480		Aminopeptidase YpdF	
NDNNOAAD_00481-MONOMER	NDNNOAAD_00481		tRNA-specific adenosine deaminase	
NDNNOAAD_00482-MONOMER	NDNNOAAD_00482		Elongation factor P	
NDNNOAAD_01239-MONOMER	NDNNOAAD_01239		Ribose-phosphate pyrophosphokinase	
NDNNOAAD_00483-MONOMER	NDNNOAAD_00483		hypothetical protein	
NDNNOAAD_01240-MONOMER	NDNNOAAD_01240		hypothetical protein	
NDNNOAAD_00484-MONOMER	NDNNOAAD_00484		N utilization substance protein B	
NDNNOAAD_01241-MONOMER	NDNNOAAD_01241		Cell shape-determining protein MreC	
NDNNOAAD_00485-MONOMER	NDNNOAAD_00485		Ribose operon repressor	
NDNNOAAD_00486-MONOMER	NDNNOAAD_00486		Sucrose-6-phosphate hydrolase	
NDNNOAAD_01231-MONOMER	NDNNOAAD_01231		hypothetical protein	
NDNNOAAD_01232-MONOMER	NDNNOAAD_01232		hypothetical protein	
NDNNOAAD_01233-MONOMER	NDNNOAAD_01233		hypothetical protein	
NDNNOAAD_01234-MONOMER	NDNNOAAD_01234		Response regulator SaeR	
NDNNOAAD_01235-MONOMER	NDNNOAAD_01235		hypothetical protein	
NDNNOAAD_01236-MONOMER	NDNNOAAD_01236		hypothetical protein	
NDNNOAAD_01237-MONOMER	NDNNOAAD_01237		hypothetical protein	
NDNNOAAD_01238-MONOMER	NDNNOAAD_01238		DNA polymerase IV	
NDNNOAAD_00443-MONOMER	NDNNOAAD_00443		hypothetical protein	
NDNNOAAD_00444-MONOMER	NDNNOAAD_00444		D-alanine--poly(phosphoribitol) ligase subunit 2	
NDNNOAAD_01211-MONOMER	NDNNOAAD_01211		hypothetical protein	
NDNNOAAD_00445-MONOMER	NDNNOAAD_00445		Peptidoglycan O-acetyltransferase	
NDNNOAAD_01212-MONOMER	NDNNOAAD_01212		putative multidrug resistance ABC transporter ATP-binding/permease protein YheH	
NDNNOAAD_00446-MONOMER	NDNNOAAD_00446		D-alanine--poly(phosphoribitol) ligase subunit 1	
NDNNOAAD_01213-MONOMER	NDNNOAAD_01213		putative multidrug resistance ABC transporter ATP-binding/permease protein YheI	
NDNNOAAD_00447-MONOMER	NDNNOAAD_00447		hypothetical protein	
NDNNOAAD_01214-MONOMER	NDNNOAAD_01214		hypothetical protein	
NDNNOAAD_00448-MONOMER	NDNNOAAD_00448		putative ABC transporter ATP-binding protein	
NDNNOAAD_01215-MONOMER	NDNNOAAD_01215		hypothetical protein	
NDNNOAAD_00449-MONOMER	NDNNOAAD_00449		putative ABC transporter ATP-binding protein	
NDNNOAAD_01216-MONOMER	NDNNOAAD_01216		putative dual-specificity RNA methyltransferase RlmN	
NDNNOAAD_00450-MONOMER	NDNNOAAD_00450		hypothetical protein	
NDNNOAAD_01217-MONOMER	NDNNOAAD_01217		hypothetical protein	
NDNNOAAD_00451-MONOMER	NDNNOAAD_00451		hypothetical protein	
NDNNOAAD_01218-MONOMER	NDNNOAAD_01218		Mannosylglucosyl-3-phosphoglycerate phosphatase	
NDNNOAAD_00452-MONOMER	NDNNOAAD_00452		Serine hydroxymethyltransferase	
NDNNOAAD_01219-MONOMER	NDNNOAAD_01219		hypothetical protein	
NDNNOAAD_00453-MONOMER	NDNNOAAD_00453		Threonylcarbamoyl-AMP synthase	
NDNNOAAD_01220-MONOMER	NDNNOAAD_01220		DEAD-box ATP-dependent RNA helicase CshB	
NDNNOAAD_00454-MONOMER	NDNNOAAD_00454		Release factor glutamine methyltransferase	
NDNNOAAD_01221-MONOMER	NDNNOAAD_01221		Phospho-N-acetylmuramoyl-pentapeptide- transferase	
NDNNOAAD_00455-MONOMER	NDNNOAAD_00455		Peptide chain release factor 1	
NDNNOAAD_01222-MONOMER	NDNNOAAD_01222		Penicillin-binding protein 2x	
NDNNOAAD_00456-MONOMER	NDNNOAAD_00456		Thymidine kinase	
NDNNOAAD_01223-MONOMER	NDNNOAAD_01223		Cell division protein FtsL	
NDNNOAAD_00457-MONOMER	NDNNOAAD_00457		Adenosine deaminase	
NDNNOAAD_01224-MONOMER	NDNNOAAD_01224		Ribosomal RNA small subunit methyltransferase H	
NDNNOAAD_00458-MONOMER	NDNNOAAD_00458		Disulfide-bond oxidoreductase YghU	
NDNNOAAD_01225-MONOMER	NDNNOAAD_01225		hypothetical protein	
NDNNOAAD_00459-MONOMER	NDNNOAAD_00459		putative bifunctional oligoribonuclease and PAP phosphatase NrnA	
NDNNOAAD_01226-MONOMER	NDNNOAAD_01226		hypothetical protein	
NDNNOAAD_00460-MONOMER	NDNNOAAD_00460		FAD:protein FMN transferase	
NDNNOAAD_01227-MONOMER	NDNNOAAD_01227		Inner membrane protein YhaI	
NDNNOAAD_00461-MONOMER	NDNNOAAD_00461		50S ribosomal protein L31 type B	
NDNNOAAD_01228-MONOMER	NDNNOAAD_01228		hypothetical protein	
NDNNOAAD_00462-MONOMER	NDNNOAAD_00462		hypothetical protein	
NDNNOAAD_01229-MONOMER	NDNNOAAD_01229		Gamma-glutamyl phosphate reductase	
NDNNOAAD_01230-MONOMER	NDNNOAAD_01230		Glutamate 5-kinase 1	
NDNNOAAD_00440-MONOMER	NDNNOAAD_00440		hypothetical protein	
NDNNOAAD_00441-MONOMER	NDNNOAAD_00441		hypothetical protein	
NDNNOAAD_01183-MONOMER	NDNNOAAD_01183		Penicillin-binding protein 1F	
NDNNOAAD_00442-MONOMER	NDNNOAAD_00442		Capsule biosynthesis protein CapA	
NDNNOAAD_01184-MONOMER	NDNNOAAD_01184		DNA-directed RNA polymerase subunit beta	
NDNNOAAD_01185-MONOMER	NDNNOAAD_01185		DNA-directed RNA polymerase subunit beta'	
NDNNOAAD_01186-MONOMER	NDNNOAAD_01186		hypothetical protein	
NDNNOAAD_01187-MONOMER	NDNNOAAD_01187		ComG operon protein 1	
NDNNOAAD_01188-MONOMER	NDNNOAAD_01188		Putative type II secretion system protein F	
NDNNOAAD_01189-MONOMER	NDNNOAAD_01189		hypothetical protein	
NDNNOAAD_01190-MONOMER	NDNNOAAD_01190		hypothetical protein	
NDNNOAAD_01191-MONOMER	NDNNOAAD_01191		hypothetical protein	
NDNNOAAD_01192-MONOMER	NDNNOAAD_01192		hypothetical protein	
NDNNOAAD_01193-MONOMER	NDNNOAAD_01193		hypothetical protein	
NDNNOAAD_01194-MONOMER	NDNNOAAD_01194		hypothetical protein	
NDNNOAAD_01195-MONOMER	NDNNOAAD_01195		Acetate kinase	
NDNNOAAD_00430-MONOMER	NDNNOAAD_00430		Glutaminase-asparaginase	
NDNNOAAD_01196-MONOMER	NDNNOAAD_01196		hypothetical protein	
NDNNOAAD_00431-MONOMER	NDNNOAAD_00431		5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YcsE	
NDNNOAAD_01197-MONOMER	NDNNOAAD_01197		hypothetical protein	
NDNNOAAD_00432-MONOMER	NDNNOAAD_00432		hypothetical protein	
NDNNOAAD_01198-MONOMER	NDNNOAAD_01198		hypothetical protein	
NDNNOAAD_00433-MONOMER	NDNNOAAD_00433		hypothetical protein	
NDNNOAAD_01199-MONOMER	NDNNOAAD_01199		hypothetical protein	
NDNNOAAD_00434-MONOMER	NDNNOAAD_00434		hypothetical protein	
NDNNOAAD_01200-MONOMER	NDNNOAAD_01200		Pyrroline-5-carboxylate reductase	
NDNNOAAD_00435-MONOMER	NDNNOAAD_00435		hypothetical protein	
NDNNOAAD_01201-MONOMER	NDNNOAAD_01201		Glutamyl aminopeptidase	
NDNNOAAD_00436-MONOMER	NDNNOAAD_00436		hypothetical protein	
NDNNOAAD_01202-MONOMER	NDNNOAAD_01202		hypothetical protein	
NDNNOAAD_00437-MONOMER	NDNNOAAD_00437		hypothetical protein	
NDNNOAAD_01203-MONOMER	NDNNOAAD_01203		Thioredoxin-like protein YtpP	
NDNNOAAD_00438-MONOMER	NDNNOAAD_00438		ATP-dependent helicase/deoxyribonuclease subunit B	
NDNNOAAD_01204-MONOMER	NDNNOAAD_01204		Phenylalanine--tRNA ligase beta subunit	
NDNNOAAD_00439-MONOMER	NDNNOAAD_00439		ATP-dependent helicase/nuclease subunit A	
NDNNOAAD_01205-MONOMER	NDNNOAAD_01205		hypothetical protein	
NDNNOAAD_01206-MONOMER	NDNNOAAD_01206		hypothetical protein	
NDNNOAAD_01207-MONOMER	NDNNOAAD_01207		Single-stranded DNA-binding protein	
NDNNOAAD_01208-MONOMER	NDNNOAAD_01208		tRNA-specific adenosine deaminase	
NDNNOAAD_01209-MONOMER	NDNNOAAD_01209		hypothetical protein	
NDNNOAAD_01210-MONOMER	NDNNOAAD_01210		hypothetical protein	
NDNNOAAD_00428-MONOMER	NDNNOAAD_00428		hypothetical protein	
NDNNOAAD_00429-MONOMER	NDNNOAAD_00429		hypothetical protein	
NDNNOAAD_00425-MONOMER	NDNNOAAD_00425		Tyrosine-protein kinase YwqD	
NDNNOAAD_00426-MONOMER	NDNNOAAD_00426		putative glycosyltransferase EpsJ	
NDNNOAAD_00427-MONOMER	NDNNOAAD_00427		Putative O-antigen transporter	
NDNNOAAD_01165-MONOMER	NDNNOAAD_01165		Aspartate-semialdehyde dehydrogenase	
NDNNOAAD_01166-MONOMER	NDNNOAAD_01166		4-hydroxy-tetrahydrodipicolinate synthase	
NDNNOAAD_01167-MONOMER	NDNNOAAD_01167		Ribonuclease 3	
NDNNOAAD_00424-MONOMER	NDNNOAAD_00424		Cell division protein DivIVA	
NDNNOAAD_01168-MONOMER	NDNNOAAD_01168		Chromosome partition protein Smc	
NDNNOAAD_01169-MONOMER	NDNNOAAD_01169		Phenylalanine--tRNA ligase alpha subunit	
NDNNOAAD_01170-MONOMER	NDNNOAAD_01170		Spermidine/spermine N(1)-acetyltransferase	
NDNNOAAD_01171-MONOMER	NDNNOAAD_01171		Phenylalanine--tRNA ligase beta subunit	
NDNNOAAD_01172-MONOMER	NDNNOAAD_01172		hypothetical protein	
NDNNOAAD_01173-MONOMER	NDNNOAAD_01173		Anaerobic ribonucleoside-triphosphate reductase	
NDNNOAAD_01174-MONOMER	NDNNOAAD_01174		HTH-type transcriptional regulatory protein GabR	
NDNNOAAD_01175-MONOMER	NDNNOAAD_01175		hypothetical protein	
NDNNOAAD_01176-MONOMER	NDNNOAAD_01176		hypothetical protein	
NDNNOAAD_01177-MONOMER	NDNNOAAD_01177		hypothetical protein	
NDNNOAAD_00420-MONOMER	NDNNOAAD_00420		Bifunctional protein GlmU	
NDNNOAAD_01178-MONOMER	NDNNOAAD_01178		Pyridoxamine kinase	
NDNNOAAD_00421-MONOMER	NDNNOAAD_00421		Methanol dehydrogenase activator	
NDNNOAAD_01179-MONOMER	NDNNOAAD_01179		hypothetical protein	
NDNNOAAD_00422-MONOMER	NDNNOAAD_00422		hypothetical protein	
NDNNOAAD_01180-MONOMER	NDNNOAAD_01180		putative ABC transporter ATP-binding protein YbiT	
NDNNOAAD_00423-MONOMER	NDNNOAAD_00423		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	
NDNNOAAD_01181-MONOMER	NDNNOAAD_01181		putative NADH oxidase	
NDNNOAAD_01182-MONOMER	NDNNOAAD_01182		L-lactate dehydrogenase	
NDNNOAAD_00416-MONOMER	NDNNOAAD_00416		hypothetical protein	
NDNNOAAD_00417-MONOMER	NDNNOAAD_00417		hypothetical protein	
NDNNOAAD_00418-MONOMER	NDNNOAAD_00418		Glutamate/gamma-aminobutyrate antiporter	
NDNNOAAD_00419-MONOMER	NDNNOAAD_00419		Glutamate decarboxylase	
NDNNOAAD_01141-MONOMER	NDNNOAAD_01141		hypothetical protein	
NDNNOAAD_00414-MONOMER	NDNNOAAD_00414		Purine nucleoside phosphorylase DeoD-type	
NDNNOAAD_01142-MONOMER	NDNNOAAD_01142		S-ribosylhomocysteine lyase	
NDNNOAAD_00415-MONOMER	NDNNOAAD_00415		hypothetical protein	
NDNNOAAD_01143-MONOMER	NDNNOAAD_01143		Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha	
NDNNOAAD_01144-MONOMER	NDNNOAAD_01144		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta	
NDNNOAAD_01145-MONOMER	NDNNOAAD_01145		Biotin carboxylase	
NDNNOAAD_01146-MONOMER	NDNNOAAD_01146		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	
NDNNOAAD_01147-MONOMER	NDNNOAAD_01147		Biotin carboxyl carrier protein of acetyl-CoA carboxylase	
NDNNOAAD_01148-MONOMER	NDNNOAAD_01148		3-oxoacyl-[acyl-carrier-protein] synthase 2	
NDNNOAAD_01149-MONOMER	NDNNOAAD_01149		3-oxoacyl-[acyl-carrier-protein] reductase FabG	
NDNNOAAD_01150-MONOMER	NDNNOAAD_01150		Malonyl CoA-acyl carrier protein transacylase	
NDNNOAAD_01151-MONOMER	NDNNOAAD_01151		Nitronate monooxygenase	
NDNNOAAD_01152-MONOMER	NDNNOAAD_01152		Acyl carrier protein	
NDNNOAAD_01153-MONOMER	NDNNOAAD_01153		3-oxoacyl-[acyl-carrier-protein] synthase 3	
NDNNOAAD_00403-MONOMER	NDNNOAAD_00403		Urocanate hydratase	
NDNNOAAD_01154-MONOMER	NDNNOAAD_01154		Transcriptional regulator ZitR	
NDNNOAAD_00404-MONOMER	NDNNOAAD_00404		hypothetical protein	
NDNNOAAD_01155-MONOMER	NDNNOAAD_01155		Trans-2-decenoyl-[acyl-carrier-protein] isomerase	
NDNNOAAD_00405-MONOMER	NDNNOAAD_00405		Histidine ammonia-lyase	
NDNNOAAD_01156-MONOMER	NDNNOAAD_01156		Phosphorylated carbohydrates phosphatase	
NDNNOAAD_00406-MONOMER	NDNNOAAD_00406		Carnitine transport permease protein OpuCB	
NDNNOAAD_01157-MONOMER	NDNNOAAD_01157		Aspartokinase 3	
NDNNOAAD_00407-MONOMER	NDNNOAAD_00407		Carnitine transport binding protein OpuCC	
NDNNOAAD_01158-MONOMER	NDNNOAAD_01158		Aspartate--ammonia ligase	
NDNNOAAD_00408-MONOMER	NDNNOAAD_00408		Glycine betaine/carnitine/choline transport ATP-binding protein OpuCA	
NDNNOAAD_01159-MONOMER	NDNNOAAD_01159		23S rRNA (uracil-C(5))-methyltransferase RlmCD	
NDNNOAAD_00409-MONOMER	NDNNOAAD_00409		Carnitine transport permease protein OpuCB	
NDNNOAAD_01160-MONOMER	NDNNOAAD_01160		Regulatory protein RecX	
NDNNOAAD_00410-MONOMER	NDNNOAAD_00410		Biotin transporter BioY2	
NDNNOAAD_01161-MONOMER	NDNNOAAD_01161		hypothetical protein	
NDNNOAAD_00411-MONOMER	NDNNOAAD_00411		Putative HAD-hydrolase YfnB	
NDNNOAAD_01162-MONOMER	NDNNOAAD_01162		hypothetical protein	
NDNNOAAD_00412-MONOMER	NDNNOAAD_00412		UvrABC system protein C	
NDNNOAAD_01163-MONOMER	NDNNOAAD_01163		putative manganese-dependent inorganic pyrophosphatase	
NDNNOAAD_00413-MONOMER	NDNNOAAD_00413		Major cardiolipin synthase ClsA	
NDNNOAAD_00391-MONOMER	NDNNOAAD_00391		putative histidine-binding protein	
NDNNOAAD_00392-MONOMER	NDNNOAAD_00392		30S ribosomal protein S21	
NDNNOAAD_00393-MONOMER	NDNNOAAD_00393		Large-conductance mechanosensitive channel	
NDNNOAAD_00394-MONOMER	NDNNOAAD_00394		DNA primase	
NDNNOAAD_00395-MONOMER	NDNNOAAD_00395		RNA polymerase sigma factor SigA	
NDNNOAAD_00396-MONOMER	NDNNOAAD_00396		Iron-sulfur cluster carrier protein	
NDNNOAAD_00397-MONOMER	NDNNOAAD_00397		Putative glycosyltransferase CsbB	
NDNNOAAD_00398-MONOMER	NDNNOAAD_00398		hypothetical protein	
NDNNOAAD_00399-MONOMER	NDNNOAAD_00399		dTDP-4-dehydrorhamnose reductase	
NDNNOAAD_00400-MONOMER	NDNNOAAD_00400		hypothetical protein	
NDNNOAAD_00401-MONOMER	NDNNOAAD_00401		hypothetical protein	
NDNNOAAD_00402-MONOMER	NDNNOAAD_00402		General stress protein A	
NDNNOAAD_01123-MONOMER	NDNNOAAD_01123		Regulatory protein Spx	
NDNNOAAD_01124-MONOMER	NDNNOAAD_01124		Protein RecA	
NDNNOAAD_01125-MONOMER	NDNNOAAD_01125		Putative competence-damage inducible protein	
NDNNOAAD_01126-MONOMER	NDNNOAAD_01126		DNA-3-methyladenine glycosylase 1	
NDNNOAAD_01127-MONOMER	NDNNOAAD_01127		Holliday junction ATP-dependent DNA helicase RuvA	
